transfer,Texh,TAM,CTLA4,CAF,FFT,NRS,NetBio,TIDE,CKS,NFT,PD1,GeneBio,IFNG,PDL1,IS,PGM,CD8,IMPRES,CTL,MIAS,GEP,ICA,PFT,CIS,LFT,Teff
Riaz$\mapsto$Hugo,0.6168089927745379,0.4149442329032449,0.4520421321435926,0.8131092984365872,0.5736007097600418,0.4892929504297598,0.4943044064024824,0.6117529405413518,0.5364894996806977,0.6467529871226892,0.5086113575411549,0.511961401364032,0.5007141597324255,0.5756774660358348,0.562936699097822,0.6148335451341408,0.511961401364032,0.5166427775123428,0.4934001164915246,0.5798707081900358,0.4815257444344228,0.4555474819746593,0.7327288917999549,0.4875385182637168,0.6044102125495987,0.5190242257843646
Kim$\mapsto$Hugo,0.6168089927745379,0.7242133019935982,0.4520421321435926,0.8131092984365872,0.4379947848357843,0.4892929504297598,0.5776872977752014,0.5832588842453178,0.5364894996806977,0.4759764089742408,0.5086113575411549,0.5108521307327025,0.5007141597324255,0.5756774660358348,0.562936699097822,0.7291227487498495,0.511961401364032,0.4597338935574229,0.4934001164915246,0.5798707081900358,0.4815257444344228,0.4555474819746593,0.6674493804085246,0.4875385182637168,0.61689114135997,0.5190242257843646
Rose$\mapsto$Hugo,0.6611998447050751,0.7242133019935982,0.4520421321435926,0.8131092984365872,0.5938795161359844,0.4892929504297598,0.4018007643227341,0.6117529405413518,0.5364894996806977,0.5894974578486829,0.5086113575411549,0.5140628089433807,0.5007141597324255,0.5756774660358348,0.562936699097822,0.7269585572356566,0.511961401364032,0.5166427775123428,0.4934001164915246,0.5798707081900358,0.4815257444344228,0.4555474819746593,0.6134823216997561,0.4875385182637168,0.4708547656926355,0.5190242257843646
IMmotion150$\mapsto$Hugo,0.6611998447050751,0.7242133019935982,0.4520421321435926,0.8131092984365872,0.4602847877934892,0.4892929504297598,0.63776624963113,0.5832588842453178,0.5364894996806977,0.5460319486726377,0.5086113575411549,0.5108521307327025,0.5007141597324255,0.5756774660358348,0.562936699097822,0.5959503720943445,0.511961401364032,0.5166427775123428,0.4934001164915246,0.5798707081900358,0.4815257444344228,0.4555474819746593,0.6024295568056265,0.4875385182637168,0.6470668652076215,0.5190242257843646
IMVigor210$\mapsto$Hugo,0.6611998447050751,0.7242133019935982,0.4520421321435926,0.8131092984365872,0.5429840506209899,0.7318194025862093,0.5318692226814715,0.6117529405413518,0.5364894996806977,0.4870932041771704,0.5086113575411549,0.5093090904396622,0.5007141597324255,0.5756774660358348,0.562936699097822,0.442232170476166,0.511961401364032,0.5166427775123428,0.4934001164915246,0.5798707081900358,0.4815257444344228,0.4555474819746593,0.5926794151835255,0.4875385182637168,0.6432241475905783,0.5190242257843646
Freeman$\mapsto$Hugo,0.6611998447050751,0.7242133019935982,0.4520421321435926,0.8131092984365872,0.6983066895833345,0.7318194025862093,0.4691549866440737,0.5832588842453178,0.5364894996806977,0.4858416557375751,0.5086113575411549,0.4821034358839629,0.5991744264341998,0.4536481414774974,0.562936699097822,0.7421517768453281,0.511961401364032,0.7692307692307692,0.4934001164915246,0.5798707081900358,0.4815257444344228,0.4555474819746593,0.4457367285112078,0.4875385182637168,0.409882203210665,0.5190242257843646
Zhao$\mapsto$Hugo,0.6611998447050751,0.7242133019935982,0.4520421321435926,0.3798701885900701,0.6665710568671095,0.7318194025862093,0.6032757233328113,0.6117529405413518,0.6376048621629765,0.4458648090489763,0.5086113575411549,0.6245542910146514,0.5007141597324255,0.5756774660358348,0.5390918080292132,0.7557746618967845,0.5756952046899741,0.5166427775123428,0.4934001164915246,0.5798707081900358,0.4815257444344228,0.4555474819746593,0.7724340855223208,0.4875385182637168,0.5997477899389208,0.5190242257843646
Ravi-1$\mapsto$Hugo,0.6611998447050751,0.7242133019935982,0.4520421321435926,0.8131092984365872,0.5168646789819606,0.7318194025862093,0.6841399357452519,0.6117529405413518,0.5364894996806977,0.6342247521284788,0.5086113575411549,0.5089607681270543,0.5007141597324255,0.5756774660358348,0.562936699097822,0.7061252239023232,0.511961401364032,0.5166427775123428,0.4934001164915246,0.5798707081900358,0.4815257444344228,0.4555474819746593,0.6580622540818346,0.4875385182637168,0.6932164644860787,0.5190242257843646
Ravi-2$\mapsto$Hugo,0.6611998447050751,0.7242133019935982,0.7437263738273896,0.8131092984365872,0.7741761898293852,0.7318194025862093,0.4469462098687335,0.6117529405413518,0.6376048621629765,0.5655374765536197,0.4853083180699376,0.6231124088778214,0.5991744264341998,0.5756774660358348,0.5390918080292132,0.4121218884170781,0.5756952046899741,0.5166427775123428,0.6552820704140578,0.4668660262574676,0.5285977372605067,0.664180047414356,0.7566365841208278,0.5443783385986721,0.7648856998673115,0.641991780648613
Zhao$\mapsto$Gide,0.4467918435253173,0.4888206211340609,0.7181432847492443,0.5438516713300401,0.4515883606226528,0.42681159831892,0.520699484367197,0.7629087002851073,0.3837433814990278,0.6573447588935434,0.7917499055049657,0.4083329132887218,0.8283290035982639,0.8475842136255771,0.4008915082682017,0.5917734605821645,0.380683315602902,0.5822241462241462,0.8574204685297185,0.7609212762705659,0.8458734165201974,0.8529153438940268,0.5901429962737521,0.8295955432229817,0.5029061792407075,0.8658354247189788
Freeman$\mapsto$Gide,0.4467918435253173,0.4888206211340609,0.7181432847492443,0.5630006913594986,0.5371751738237011,0.42681159831892,0.6381230217164592,0.4650191098718611,0.8506796484608363,0.6369620301508735,0.7917499055049657,0.863991167239302,0.3901482890752339,0.4038082987364799,0.822511702649273,0.6375495777531774,0.8579128515612521,0.773972602739726,0.8574204685297185,0.7609212762705659,0.8458734165201974,0.8529153438940268,0.660929297600843,0.8295955432229817,0.6648146055182754,0.8658354247189788
Snyder$\mapsto$Gide,0.7139925727400414,0.585187337080006,0.4280779000839547,0.5630006913594986,0.6771564413328286,0.7501611336151341,0.5424915670011599,0.4650191098718611,0.8506796484608363,0.530133454190728,0.7917499055049657,0.8597054414402006,0.8283290035982639,0.8475842136255771,0.822511702649273,0.698410937077484,0.8579128515612521,0.5822241462241462,0.8574204685297185,0.3895698402717028,0.3764080003015742,0.8529153438940268,0.5914861407591042,0.8295955432229817,0.5568470102347747,0.8658354247189788
Choueiri$\mapsto$Gide,0.7139925727400414,0.585187337080006,0.7181432847492443,0.5438516713300401,0.6047900818088748,0.7501611336151341,0.6838773789567811,0.4650191098718611,0.3837433814990278,0.5857794629578458,0.7917499055049657,0.853013417847479,0.8283290035982639,0.8475842136255771,0.822511702649273,0.7454808704042543,0.8579128515612521,0.496770075023932,0.8574204685297185,0.7609212762705659,0.8458734165201974,0.8529153438940268,0.6728485643949748,0.8295955432229817,0.7402801563976962,0.8658354247189788
Ravi-1$\mapsto$Gide,0.4467918435253173,0.4888206211340609,0.7181432847492443,0.5630006913594986,0.7225031810750995,0.42681159831892,0.6982907467331138,0.7629087002851073,0.8506796484608363,0.6080746094057111,0.7917499055049657,0.8342427982981996,0.8283290035982639,0.8475842136255771,0.822511702649273,0.681152222312229,0.8579128515612521,0.5822241462241462,0.8574204685297185,0.7609212762705659,0.8458734165201974,0.8529153438940268,0.7176816594201031,0.8295955432229817,0.7548505280370876,0.8658354247189788
IMVigor210$\mapsto$Gide,0.4467918435253173,0.4888206211340609,0.7181432847492443,0.5630006913594986,0.729993254021475,0.42681159831892,0.6237674199114592,0.7629087002851073,0.8506796484608363,0.753117147960208,0.7917499055049657,0.8532749406384134,0.8283290035982639,0.8475842136255771,0.822511702649273,0.6607019590011312,0.8579128515612521,0.5822241462241462,0.8574204685297185,0.7609212762705659,0.8458734165201974,0.8529153438940268,0.8676810504020677,0.8295955432229817,0.8627267441394569,0.8658354247189788
Kim$\mapsto$Gide,0.7139925727400414,0.4888206211340609,0.7181432847492443,0.5630006913594986,0.7612894920354786,0.7501611336151341,0.7278020604136274,0.4650191098718611,0.8506796484608363,0.7494632663863728,0.7917499055049657,0.8514533954847618,0.8283290035982639,0.8475842136255771,0.822511702649273,0.5150582230714151,0.8579128515612521,0.496770075023932,0.8574204685297185,0.7609212762705659,0.8458734165201974,0.8529153438940268,0.7838524728832478,0.8295955432229817,0.7837212362548857,0.8658354247189788
Liu$\mapsto$Gide,0.7139925727400414,0.4888206211340609,0.7181432847492443,0.5438516713300401,0.764844717401009,0.7501611336151341,0.533004130114221,0.4650191098718611,0.8506796484608363,0.6709531007964132,0.7917499055049657,0.8589865291252239,0.8283290035982639,0.8475842136255771,0.822511702649273,0.6918561710185586,0.8579128515612521,0.5822241462241462,0.8574204685297185,0.7609212762705659,0.8458734165201974,0.8529153438940268,0.8202698745874842,0.8295955432229817,0.7964653819810167,0.8658354247189788
Rose$\mapsto$Gide,0.4467918435253173,0.4888206211340609,0.7181432847492443,0.5630006913594986,0.6976541464184353,0.7501611336151341,0.7491367984735761,0.7629087002851073,0.8506796484608363,0.717930111640234,0.7917499055049657,0.8516411249282982,0.8283290035982639,0.8475842136255771,0.822511702649273,0.6780539235548223,0.8579128515612521,0.5822241462241462,0.8574204685297185,0.7609212762705659,0.8458734165201974,0.8529153438940268,0.8117108186542397,0.8295955432229817,0.5934286747197439,0.8658354247189788
IMmotion150$\mapsto$Gide,0.4467918435253173,0.4888206211340609,0.7181432847492443,0.5630006913594986,0.8099980109694868,0.7501611336151341,0.794390098335941,0.4650191098718611,0.8506796484608363,0.6505298035848724,0.7917499055049657,0.8526583758306722,0.8283290035982639,0.8475842136255771,0.822511702649273,0.7407632976817419,0.8579128515612521,0.5822241462241462,0.8574204685297185,0.7609212762705659,0.8458734165201974,0.8529153438940268,0.834822512655632,0.8295955432229817,0.8923857763671804,0.8658354247189788
Riaz$\mapsto$Gide,0.7139925727400414,0.585187337080006,0.7181432847492443,0.5630006913594986,0.7704697679333249,0.7501611336151341,0.5921940144049873,0.7629087002851073,0.8506796484608363,0.6958046236018038,0.7917499055049657,0.8581328411853243,0.8283290035982639,0.8475842136255771,0.822511702649273,0.7112947451356929,0.8579128515612521,0.5822241462241462,0.8574204685297185,0.7609212762705659,0.8458734165201974,0.8529153438940268,0.7797767458444652,0.8295955432229817,0.8125974030061839,0.8658354247189788
Allen$\mapsto$Gide,0.7139925727400414,0.585187337080006,0.7181432847492443,0.5438516713300401,0.7219480621271278,0.7501611336151341,0.647238224637118,0.7629087002851073,0.8506796484608363,0.7235272112830128,0.7917499055049657,0.8516608131149345,0.8283290035982639,0.8475842136255771,0.822511702649273,0.6043693668487916,0.8579128515612521,0.5822241462241462,0.8574204685297185,0.7609212762705659,0.8458734165201974,0.8529153438940268,0.8956823094801686,0.8295955432229817,0.847733343822624,0.8658354247189788
